source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,lum_val
65213374674236032,56.746770989738,0.4851858745394239,24.061954197635355,0.28160610921429585,1.3750350391628343,0.5300979412339172,19.282299,1.3692989,,,"NOT_AVAILABLE",,,
65225709820384000,56.674157528132916,0.44788528992505766,24.11185247359909,0.2776597225976412,1.262733473228966,0.48833497204047277,19.449148,1.1793232,,,"NOT_AVAILABLE",,,
65225812899598976,56.74014567801366,0.3861203498753331,24.11124581143108,0.20831012758043196,0.665264225670521,0.4246618906939961,18.827349,1.4156532,,,"NOT_AVAILABLE",,,
65225709820386560,56.68007408859273,0.4258549401144163,24.11257149308448,0.26858186951261576,2.148843124401296,0.46570131948127935,19.202635,1.8590584,,,"NOT_AVAILABLE",,,
65213683911881856,56.76862796082149,0.14608915079246895,24.06227960231957,0.09216106346319107,1.097869960603603,0.1613137018624025,17.302341,1.6920567,,,"NOT_AVAILABLE",,,
65225370517970432,56.707811296707476,1.0619847761839052,24.079072033416498,0.646862827097443,1.120058386804012,1.1702302184658597,20.485174,0.81484795,,,"NOT_AVAILABLE",,,
65213512113191680,56.7092027496716,0.5848776346521705,24.06368107913761,0.3614273488480848,-0.02551014051847072,0.6252263868543619,19.670033,1.1021652,,,"NOT_AVAILABLE",,,
65225709820388736,56.669441881817626,0.6186149127287348,24.113823398464792,0.3859084441080857,-0.6485042437970804,0.6748725665909864,19.8229,0.8869896,,,"NOT_AVAILABLE",,,
65226951066370560,56.671855133181495,11.239947365981106,24.153865652291366,3.851624824929606,,,20.978327,0.58023834,,,"NOT_AVAILABLE",,,
65212962357372288,56.8006674730584,0.24571835306655884,24.059140134128647,0.14615645210151368,0.663886003528056,0.26672427570561935,18.202517,0.5763531,,,"NOT_AVAILABLE",,,
65213443393709568,56.722145341446456,0.445371389032017,24.060361107298384,0.27653418852890177,3.770077713209334,0.48517368583775633,19.108616,1.8354397,,,"NOT_AVAILABLE",,,
65213443393698176,56.719217757077345,0.3074584513249555,24.053694778252538,0.19207842103724268,0.7928652502977059,0.3214059784767869,18.695528,1.3321095,,,"NOT_AVAILABLE",,,
65225469302220928,56.7130315663608,0.6367576204750455,24.1087643348783,0.3877221517839658,-0.4764091184177097,0.7091585157369185,19.550766,0.3870964,,,"NOT_AVAILABLE",,,
65225469302220800,56.71438570129497,0.1648729492320077,24.10432913140181,0.10526082936571725,7.359757216328837,0.18754668508255076,17.474613,2.5130405,,,"NOT_AVAILABLE",,,
65225675460654080,56.70058935501477,0.2633285206282801,24.116281248250854,0.15620222963461788,0.48721003371422866,0.28951136195399624,17.925905,1.2679787,,,"NOT_AVAILABLE",,,
65213683911881728,56.78683884689585,0.16784871455415182,24.06154628945611,0.10536997994496171,0.2487275513249077,0.18197658554608018,17.660887,0.94021034,,,"NOT_AVAILABLE",,,
65213512113179776,56.71553231847118,0.175241111779192,24.056687944203915,0.12661689954697908,2.3347565977636475,0.18341718216212521,17.50996,2.294241,,,"NOT_AVAILABLE",,,
65213963085179264,56.75898434074029,1.2359377795564428,24.081492078479098,0.7066712542697569,1.7039944934032811,1.3888760822405122,20.392569,0.08757973,,,"NOT_AVAILABLE",,,
65213791286486912,56.769432290789396,2.169354260459572,24.07998611627049,1.282502964628273,,,20.645958,0.32946396,,,"NOT_AVAILABLE",,,
65226912411279744,56.70524594520779,0.5428038615104971,24.14954834378914,0.3304451368943003,-0.9777007865499349,0.5887235151051597,19.438711,0.7562256,,,"NOT_AVAILABLE",,,
65214169244668032,56.77490046250968,0.06087749112881829,24.11165152292933,0.03540947534381511,1.0580894417885403,0.06605204447647903,15.776992,1.188653,,,"NOT_AVAILABLE",4909.0625,0.382,0.36654797
65213860007022976,56.804008674295275,0.11115375970016725,24.09037237528644,0.06696150369707897,0.6691901968183145,0.12472583652539274,17.007454,0.9609871,,,"NOT_AVAILABLE",5343.0,0.1195,
65213825647284992,56.79959527041257,0.13340910327991756,24.085692827387643,0.08027556713273683,2.222461902800787,0.1503822942083824,17.27131,1.972723,,,"NOT_AVAILABLE",,,
65213104092779648,56.819416628917345,0.09168558397548185,24.07366816194163,0.043539880888290944,0.993525743457967,0.08828330237163391,15.839868,1.2707558,,,"NOT_AVAILABLE",4950.34,0.7962,0.38852385
65214066165454848,56.7483816583026,0.06998360978623179,24.103335696171467,0.03982650996959489,0.49366671648896593,0.07487604497739682,15.92485,1.0821705,,,"NOT_AVAILABLE",5051.68,1.161,
65213791287548288,56.77476091098455,0.06572663263288635,24.086583533347124,0.032763867779008714,1.5149518129350446,0.06862240494663722,15.58075,1.4566879,,,"NOT_AVAILABLE",4389.8696,,0.25562122
65212966653827840,56.79513827480169,0.1607613043594726,24.063590830803566,0.09166045130352846,1.7205281682998095,0.183345679032152,17.467522,1.5311813,,,"NOT_AVAILABLE",,,
65226195153096192,56.73669978088009,0.12988623290915596,24.149503650002085,0.0862436888191165,3.5979626837247496,0.14159832635449054,13.611967,1.4782515,,,"NOT_AVAILABLE",4479.0,,0.2673771
65226195153096320,56.74155363761509,0.2747809294206786,24.144148613827394,0.16250632537663848,-0.8936133897178316,0.2971381902139215,18.507248,0.8474636,,,"NOT_AVAILABLE",,,
65214031805717376,56.7456149024488,0.05418270245173181,24.08917621821297,0.03994061929291561,2.5662450421932825,0.06231607306139289,11.948313,0.9801464,,,"NOT_AVAILABLE",5341.6665,0.716,1.9570154
65213340314480128,56.73540297232711,0.15810652759807453,24.051856813318548,0.10071569114193153,0.5187398940648299,0.17109941552756588,17.548868,1.219593,,,"NOT_AVAILABLE",,,
65227054146554368,56.71809274674159,0.10471424899891431,24.173200869246507,0.06711599243306114,1.0317043001135482,0.11188470541421273,13.602508,1.0245752,,,"NOT_AVAILABLE",5188.8623,,2.6991308
65227054146554624,56.72112107310228,0.0460538483745952,24.168737713164827,0.027775598144340313,0.9073396031450014,0.05001578573365148,15.059168,1.0266323,,,"NOT_AVAILABLE",5233.0,0.5625,0.90585494
65227019786816384,56.713427562746894,0.2200964201218127,24.168755255619903,0.11410921632834427,0.7352422774868471,0.2253930999288881,17.869324,1.1399803,,,"NOT_AVAILABLE",,,
65226259576255232,56.7215390483415,0.5039310587305785,24.154279962660933,0.30179696107590914,0.16401182581580886,0.5436934560178002,19.333025,0.53778076,,,"NOT_AVAILABLE",,,
65226225216516608,56.73868476599061,0.12489754087457965,24.15345073993713,0.07523309837490941,0.7425705206582902,0.13569434210466966,17.240192,1.1973057,,,"NOT_AVAILABLE",,,
65226573110220544,56.67211770780191,0.13091407709128797,24.14617319823777,0.06625241096373499,0.5638139712562865,0.12966528495760477,17.185555,1.1322422,,,"NOT_AVAILABLE",,,
65226092073881856,56.72491282449877,0.15659287044801246,24.132376831118844,0.09905228935352244,7.187549442387589,0.17957260861786084,17.332096,2.6410322,,,"NOT_AVAILABLE",,,
65225606742989312,56.66930015600279,0.4068913926814575,24.109262575296523,0.28574682035033694,1.4157772703377591,0.45086098656187895,19.230042,1.6857338,,,"NOT_AVAILABLE",,,
65226053419590656,56.72066586954984,0.8949516435372168,24.12251053812346,0.5352672937801521,3.524575427114319,1.0130146595494205,19.971735,0.9645443,,,"NOT_AVAILABLE",,,
65225473598594176,56.71740589791738,0.17625269898309795,24.101321913368913,0.10765935886813185,0.2124185745559798,0.19179740234917272,17.752275,0.91822624,,,"NOT_AVAILABLE",,,
65225473598594688,56.71513165601188,0.07923737587840962,24.09738238945923,0.04784944227324539,0.37062023294585533,0.08630915440557323,16.24197,1.0573025,,,"NOT_AVAILABLE",5210.4,,
65226087777534976,56.72614760542649,0.25703515770557234,24.13086542808962,0.15443970686601474,1.1496247886668152,0.2802272851107436,18.267012,1.147377,,,"NOT_AVAILABLE",,,
65225851555715328,56.726945451779855,0.04337603976419709,24.111722207590073,0.02187587889024368,4.377467847925531,0.04584985031574985,13.929908,1.5438089,,,"NOT_AVAILABLE",4452.75,0.422,0.13625577
65214134884929280,56.79689881785463,0.0976395436863391,24.11290123025364,0.057873250799688844,0.08029526063158067,0.10610758753469968,16.782278,1.2356815,,,"NOT_AVAILABLE",4820.0,,
65214203604406144,56.77711936666922,0.09719956603958593,24.12109845346454,0.0582509898071207,0.6570497336586091,0.10540278816448424,16.79222,0.98197556,,,"NOT_AVAILABLE",5347.0,0.016,
65225645397287168,56.69092358154632,0.06723415521734524,24.10546969004006,0.0407476995205372,0.25572039313183825,0.0725573330803965,16.093355,1.214922,,,"NOT_AVAILABLE",4867.9233,,
65226087777537536,56.71281247901085,0.3371031798370822,24.13209588492236,0.18971052462587218,-0.2378528831813735,0.37123690653526115,18.436869,0.60808754,,,"NOT_AVAILABLE",,,
65212932293024768,56.797022161985794,6.737190393504431,24.051126885351426,3.137803559159077,,,20.851393,,,,"NOT_AVAILABLE",,,
65212863574614016,56.802263455771566,0.11809350145405896,24.048099838201587,0.06914680699799154,0.3228594520037431,0.12897798789925177,17.106604,0.9309559,,,"NOT_AVAILABLE",,,
65213756927811968,56.75993537321267,0.11523689182967164,24.06800630919457,0.07038846191888994,0.8379355732132524,0.12414808164006384,17.017334,1.2450428,,,"NOT_AVAILABLE",4751.1226,0.207,
65212863574614912,56.79483678580146,0.034430118823739475,24.044086421151775,0.019940071951141128,0.5906606196743699,0.036681474579863996,14.102465,0.90535164,,,"NOT_AVAILABLE",5593.2754,,4.9438334
65212932294091264,56.7883521449579,0.07933501661046945,24.05198411956014,0.048250072844830544,7.236047278366038,0.09524382685062098,15.409516,2.5437899,,,"NOT_AVAILABLE",3736.0,0.6025,
65225301799907968,56.68185543136567,0.1720391312219971,24.075948069945156,0.11242570110137404,0.8364733606884325,0.18565929928135028,17.93741,1.5650864,,,"NOT_AVAILABLE",,,
65213447689332352,56.71753237975306,9.415804756884597,24.050990035289274,3.816629409021595,,,21.08388,,,,"NOT_AVAILABLE",,,
65213550769384960,56.73144899505055,0.1265707463912474,24.06289534444844,0.09341448344747838,0.5494756528331636,0.1331845439773462,17.181871,1.1556301,,,"NOT_AVAILABLE",,,
65213344610954880,56.74436437442377,0.2134548315377288,24.05541513951532,0.13437431590106658,0.9966613370311379,0.22965316836221505,18.283506,1.5980034,,,"NOT_AVAILABLE",,,
65225233080433536,56.685281920689505,0.1963034874985413,24.06071329711966,0.12508917296237163,-0.346070353177658,0.21112120285185293,18.154919,0.9034653,,,"NOT_AVAILABLE",,,
65213344610955008,56.74465803467492,0.09934901715118398,24.05143453084229,0.06336921470647212,0.1736103371966576,0.10765053077118152,16.958477,1.0804672,,,"NOT_AVAILABLE",5003.6396,,
65225233078491648,56.69247878299806,0.5817572212429473,24.05858240711236,0.3463880481292869,1.2595726728674912,0.6167823704658082,19.322037,1.6618462,,,"NOT_AVAILABLE",,,
65213310251215104,56.76142704179956,0.2869435004938123,24.054652088798516,0.16893577729674644,0.68074485775586,0.31359542506331894,18.485651,0.6769905,,,"NOT_AVAILABLE",,,
65225507958338304,56.670634866695856,0.2637528244132402,24.081305775246257,0.16649425655592362,3.499253566167104,0.287616307047259,18.495329,2.3113136,,,"NOT_AVAILABLE",,,
65212554335900160,56.782140316507274,2.3958955409263147,24.04054499226696,1.448097835061983,,,20.707249,0.41770363,,,"NOT_AVAILABLE",,,
65225611037551360,56.66398644615473,0.0438094829162553,24.103001088148325,0.026486203050808264,7.418396935580117,0.04828380308390904,9.191837,0.6303797,4.207332520587219,1.1544837610623728,"NOT_AVAILABLE",6512.5254,0.132,2.7893677
65225950338583040,56.77520776625595,0.26403562750072707,24.132487547987292,0.18648713435378983,1.2246197570306814,0.2923814939015247,18.026333,1.1649094,,,"NOT_AVAILABLE",,,
65225439238858624,56.69657820876774,0.5129428680055691,24.08920351908154,0.347207120880796,-1.0066194742207286,0.5513213631901431,18.063953,1.8859997,,,"NOT_AVAILABLE",,,
65226092073882240,56.714751996921024,0.0971191823255382,24.132846694007927,0.055883037634979656,0.3435797385270792,0.10716030617393998,16.477468,1.1922588,,,"NOT_AVAILABLE",4876.2437,,
65213275890410240,56.751216516357424,8.447530763705162,24.045683714328565,3.4535860546398967,,,21.246181,,,,"NOT_AVAILABLE",,,
65225782835178624,56.73128459866619,2.6431261909520134,24.109838927043544,0.9728797422847006,-0.7740706831230126,3.1340323541708974,20.70024,0.43151283,,,"NOT_AVAILABLE",,,
65213958789815040,56.75111979175331,0.36439553863304597,24.081509173436807,0.21188294462932084,0.832055983188021,0.398891726518349,18.951735,0.72154236,,,"NOT_AVAILABLE",,,
